1.00004e+00	2.00003e+00	3.00003e+00	
1.00000e+00	2.00000e+00	3.00000e+00	
9.99744e-01	1.99974e+00	2.99903e+00	
1.00000e+00	2.00000e+00	3.00000e+00	
9.99868e-01	1.99993e+00	2.99967e+00	
